league,first,trophySelector,colour,sport,championship,trophy,month,nextStep,prevStep,whereToNext,whereToPrev,yearFirst,year,number,date,note,t1,t1loc,t1coord,t2,t2loc,t2coord,t3,t3loc,t3coord,t4,t4loc,t4coord
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step97,step90,147,90,,1920,95,10/1/1920,,Cleveland Indians,"Cleveland, Ohio","[-81.6943605, 41.49932]",Brooklyn Robins,"New York, New York","[-74.0059728, 40.7127753]",Chicago White Sox,"Chicago, Illinois","[-87.6297982, 41.8781136]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]"
CRU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,step97,step90,147,90,,1920,96,12/1/1920,,University of Toronto Varsity Blues,"Toronto, Ontario","[-79.3831843, 43.653226]",Toronto Argonauts,"Toronto, Ontario","[-79.3831843, 43.653226]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step101,step90,147,90,1921,1921,97,1/1/1921,"CFRA, HAF, NCF",University of California,"Berkeley, California","[-122.272747, 37.8715926]",,,,,,,,,
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,March,step101,step97,147,90,,1921,98,3/1/1921,,Ottawa Senators,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]",Toronto St. Patricks,"Toronto, Ontario","[-79.3831843, 43.653226]",,,,,,
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step101,step97,147,90,,1921,99,10/1/1921,,New York Giants,"New York, New York","[-74.0059728, 40.7127753]",New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",Cleveland Indians,"Cleveland, Ohio","[-81.6943605, 41.49932]",Pittsburgh Pirates,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]"
CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,step101,step97,147,90,,1921,100,12/1/1921,,Toronto Argonauts,"Toronto, Ontario","[-79.3831843, 43.653226]",Edmonton Eskimos,"Edmonton, Alberta","[-113.4909267, 53.544389]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step107,step97,147,90,1922,1922,101,1/1/1922,"CFRA, NCF, HAF",Cornell University,"Ithaca, New York","[-76.5018807, 42.4439614]",,,,,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step107,step101,147,90,,1922,102,1/1/1922,"CFRA, NCF, HAF",University of California,"Berkeley, California","[-122.272747, 37.8715926]",,,,,,,,,
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,March,step107,step101,147,90,,1922,103,3/1/1922,,Toronto St. Patricks,"Toronto, Ontario","[-79.3831843, 43.653226]",Ottawa Senators,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]",,,,,,
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step107,step101,147,90,,1922,104,10/1/1922,,New York Giants,"New York, New York","[-74.0059728, 40.7127753]",New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",St Louis Browns,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Cincinnati Reds,"Cincinnati, Ohio","[-84.5120196, 39.1031182]"
APFA/NFL,TRUE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,step107,step101,147,90,,1922,105,12/1/1922,,Canton Bulldogs,"Canton, Ohio","[-81.378447, 40.7989472999999]",Chicago Bears,"Chicago, Illinois","[-87.6297982, 41.8781136]",,,,,,
CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,step107,step101,147,90,,1922,106,12/1/1922,,Queen’s University,"Kingston, Ontario","[-76.4859544, 44.2311717]",Edmonton Elks,"Edmonton, Alberta","[-113.4909267, 53.544389]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step114,step101,147,90,1923,1923,107,1/1/1923,"NCF, HAF, CFRA, NCF",Cornell University,"Ithaca, New York","[-76.5018807, 42.4439614]",,,,,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step114,step107,147,90,,1923,108,1/1/1923,"NCF, HAF, CFRA, NCF",Princeton University,"Princeton, New Jersey","[-74.6672226, 40.3572976]",,,,,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step114,step107,147,90,,1923,109,1/1/1923,"NCF, HAF, CFRA, NCF",University of California,"Berkeley, California","[-122.272747, 37.8715926]",,,,,,,,,
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,March,step114,step107,147,90,,1923,110,3/1/1923,,Ottawa Senators,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",,,,,,
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step114,step107,147,90,,1923,111,10/1/1923,,New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]",Detroit Tigers,"Detroit, Michigan","[-83.0457538, 42.331427]",Cincinnati Reds,"Cincinnati, Ohio","[-84.5120196, 39.1031182]"
APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,step114,step107,147,90,,1923,112,12/1/1923,,Canton Bulldogs,"Canton, Ohio","[-81.378447, 40.7989472999999]",Chicago Bears,"Chicago, Illinois","[-87.6297982, 41.8781136]",,,,,,
CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,step114,step107,147,90,,1923,113,12/1/1923,,Queen’s University,"Kingston, Ontario","[-76.4859544, 44.2311717]",Regina Rugby Club,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step120,step107,147,90,1924,1924,114,1/1/1924,"CFRA, HAF, NCF, NCF",University of Illinois,"Champaign County, Illinois","[-88.2461182999999, 40.2138865]",,,,,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step120,step114,147,90,,1924,115,1/1/1924,"CFRA, HAF, NCF, NCF",University of Michigan,"Ann Arbor, Michigan","[-83.7430378, 42.2808256]",,,,,,,,,
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,March,step120,step114,147,90,,1924,116,3/1/1924,,Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",Ottawa Senators,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]",,,,,,
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step120,step114,147,90,,1924,117,10/1/1924,,Washington Senators,"Washington, DC","[-77.0368707, 38.9071923]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]",New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",Brooklyn Robins,"New York, New York","[-74.0059728, 40.7127753]"
CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,step120,step114,147,90,,1924,118,11/1/1924,,Queen’s University,"Kingston, Ontario","[-76.4859544, 44.2311717]",Toronto Balmy Beach,"Toronto, Ontario","[-79.3831843, 43.653226]",,,,,,
APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,step120,step114,147,90,,1924,119,12/1/1924,,Cleveland Bulldogs,"Cleveland, Ohio","[-81.6943605, 41.49932]",Chicago Bears,"Chicago, Illinois","[-87.6297982, 41.8781136]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step125,step114,147,90,1925,1925,120,1/1/1925,"CFRA, HAF, NCF",University of Notre Dame,"Notre Dame, Indiana","[-86.2379328, 41.7001908]",,,,,,,,,
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,March,step125,step120,147,90,,1925,121,3/1/1925,,Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",Hamilton Tigers,"Hamilton, Ontario","[-79.8711024, 43.2557206]",Toronto St Patricks,"Toronto, Ontario","[-79.3831843, 43.653226]",,,
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step125,step120,147,90,,1925,122,10/1/1925,,Pittsburgh Pirates,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]",Washington Senators,"Washington, DC","[-77.0368707, 38.9071923]",Philadelphia Athletics,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]"
APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,step125,step120,147,90,,1925,123,12/1/1925,,Chicago Cardinals,"Chicago, Illinois","[-87.6297982, 41.8781136]",Pottsville Maroons,"Pottsville, Pennsylvania","[-76.195499, 40.6856456]",,,,,,
CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,step125,step120,147,90,,1925,124,12/1/1925,,Ottawa Senators,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]",Winnipeg Tammany Tigers,"Winnipeg, Manitoba","[-97.1383743999999, 49.895136]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step130,step120,147,90,1926,1926,125,1/1/1926,"CFRA, HAF, NCF",University of Alabama,"Tuscaloosa, Alabama","[-87.5691734999999, 33.2098407]",,,,,,,,,
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,step130,step125,147,90,,1926,126,4/1/1926,,Montreal Maroons,"Montreal, Quebec","[-73.567256, 45.5016889]",Ottawa Senators,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]",Pittsburgh Pirates,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]",,,
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step130,step125,147,90,,1926,127,10/1/1926,,St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",Cleveland Indians,"Cleveland, Ohio","[-81.6943605, 41.49932]",Cincinnati Reds,"Cincinnati, Ohio","[-84.5120196, 39.1031182]"
CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,step130,step125,147,90,,1926,128,12/1/1926,,Ottawa Senators,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]",Toronto Varsity Blues,"Toronto, Ontario","[-79.3831843, 43.653226]",,,,,,
APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,step130,step125,147,90,,1926,129,12/1/1926,,Frankford Yellow Jackets,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",Chicago Bears,"Chicago, Illinois","[-87.6297982, 41.8781136]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step136,step125,147,90,1927,1927,130,1/1/1927,"CFRA, HAF, NCF, HAF",University of Alabama,"Tuscaloosa, Alabama","[-87.5691734999999, 33.2098407]",,,,,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step136,step130,147,90,,1927,131,1/1/1927,"CFRA, HAF, NCF, HAF",Stanford University,"Stanford, California","[-122.1660756, 37.4241059999999]",,,,,,,,,
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,step136,step130,147,90,,1927,132,4/1/1927,,Ottawa Senators,"Ottawa, Ontario","[-75.6971930999999, 45.4215296]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step136,step130,147,90,,1927,133,10/1/1927,,New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",Pittsburgh Pirates,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]",Philadelphia Athletics,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]"
CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,step136,step130,147,90,,1927,134,11/1/1927,,Toronto Balmy Beach,"Toronto, Ontario","[-79.3831843, 43.653226]",Hamilton Tigers,"Hamilton, Ontario","[-79.8711024, 43.2557206]",,,,,,
APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,step136,step130,147,90,,1927,135,12/1/1927,,New York Giants,"New York, New York","[-74.0059728, 40.7127753]",Green Bay Packers,"Green Bay, Wisconsin","[-88.0132958, 44.5133188]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step142,step130,147,90,1928,1928,136,1/1/1928,"HAF, NCF, CFRA",University of Illinois,"Champaign County, Illinois","[-88.2461182999999, 40.2138865]",,,,,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step142,step136,147,90,,1928,137,1/1/1928,"HAF, NCF, CFRA",Yale University,"New Haven, Connecticut","[-72.9278835, 41.308274]",,,,,,,,,
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,step142,step136,147,90,,1928,138,4/1/1928,,New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Montreal Maroons,"Montreal, Quebec","[-73.567256, 45.5016889]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step142,step136,147,90,,1928,139,10/1/1928,,New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Philadelphia Athletics,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]"
CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,step142,step136,147,90,,1928,140,12/1/1928,,Hamilton Tigers,"Hamilton, Ontario","[-79.8711024, 43.2557206]",Regina Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",,,,,,
APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,step142,step136,147,90,,1928,141,12/1/1928,,Providence Steam Roller,"Providence, Rhode Island","[-71.4128343, 41.8239891]",Frankford Yellow Jackets,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step147,step136,147,90,1929,1929,142,1/1/1929,"CFRA, HAF, NCF",Georgia Tech,"Atlanta, Georgia","[-84.3879824, 33.7489954]",,,,,,,,,
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,March,step147,step142,147,90,,1929,143,3/1/1929,,Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Toronto Maple Leafs,"Toronto, Ontario","[-79.3831843, 43.653226]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step147,step142,147,90,,1929,144,10/1/1929,,Philadelphia Athletics,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",Chicago Cubs,"Chicago, Illinois","[-87.6297982, 41.8781136]",Philadelphia Athletics,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",Pittsburgh Pirates,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]"
CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,November,step147,step142,147,90,,1929,145,11/1/1929,,Hamilton Tigers,"Hamilton, Ontario","[-79.8711024, 43.2557206]",Regina Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",,,,,,
APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,step147,step142,147,90,,1929,146,12/1/1929,,Green Bay Packers,"Green Bay, Wisconsin","[-88.0132958, 44.5133188]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step152,step142,199,147,1930,1930,147,1/1/1930,"CFRA, HAF, NCF",University of Notre Dame,"Notre Dame, Indiana","[-86.2379328, 41.7001908]",,,,,,,,,
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,step152,step147,199,147,,1930,148,4/1/1930,,Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Montreal Maroons,"Montreal, Quebec","[-73.567256, 45.5016889]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step152,step147,199,147,,1930,149,10/1/1930,,Philadelphia Athletics,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Washington Senators,"Washington, DC","[-77.0368707, 38.9071923]",Chicago Cubs,"Chicago, Illinois","[-87.6297982, 41.8781136]"
APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,step152,step147,199,147,,1930,150,12/1/1930,,Green Bay Packers,"Green Bay, Wisconsin","[-88.0132958, 44.5133188]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]",,,,,,
CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,step152,step147,199,147,,1930,151,12/1/1930,,Toronto Balmy Beach,"Toronto, Ontario","[-79.3831843, 43.653226]",Regina Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step158,step147,199,147,1931,1931,152,1/1/1931,"CFRA, HAF, NCF",University of Alabama,"Tuscaloosa, Alabama","[-87.5691734999999, 33.2098407]",,,,,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step158,step152,199,147,,1931,153,1/1/1931,"CFRA, HAF, NCF",University of Notre Dame,"Notre Dame, Indiana","[-86.2379328, 41.7001908]",,,,,,,,,
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,step158,step152,199,147,,1931,154,4/1/1931,,Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]",Chicago Black Hawks,"Chicago, Illinois","[-87.6297982, 41.8781136]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step158,step152,199,147,,1931,155,10/1/1931,,St Louis Cardinals,"St Louis, Missouri","[-90.1994041999999, 38.6270025]",Philadelphia Athletics,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",New York Giants,"New York, New York","[-74.0059728, 40.7127753]"
APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,step158,step152,199,147,,1931,156,12/1/1931,,Green Bay Packers,"Green Bay, Wisconsin","[-88.0132958, 44.5133188]",Portsmouth Spartans,"Portsmouth, Ohio","[-82.9976742, 38.7317431]",,,,,,
CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,step158,step152,199,147,,1931,157,12/1/1931,,Montreal AAA Winged Wheelers,"Montreal, Quebec","[-73.567256, 45.5016889]",Regina Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step163,step152,199,147,1932,1932,158,1/1/1932,"CFRA, HAF, NCF",University of Southern California,"Los Angeles, California","[-118.2436849, 34.0522342]",,,,,,,,,
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,step163,step158,199,147,,1932,159,4/1/1932,,Toronto Maple Leafs,"Toronto, Ontario","[-79.3831843, 43.653226]",New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Montreal Maroons,"Montreal, Quebec","[-73.567256, 45.5016889]",Montreal Canadiens,"Montreal, Quebec","[-73.567256, 45.5016889]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step163,step158,199,147,,1932,160,10/1/1932,,New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",Chicago Cubs,"Chicago, Illinois","[-87.6297982, 41.8781136]",Philadelphia Athletics,"Philadelphia, Pennsylvania","[-75.1652215, 39.9525839]",Pittsburgh Pirates,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]"
APFA/NFL,FALSE,trophy-NFL,#f0027f,american_football,NFL Champions,,December,step163,step158,199,147,,1932,161,12/1/1932,,Chicago Bears,"Chicago, Illinois","[-87.6297982, 41.8781136]",Green Bay Packers,"Green Bay, Wisconsin","[-88.0132958, 44.5133188]",,,,,,
CRU/WCRFU,FALSE,trophy-CFL,#7fc97f,canadian_football,Grey Cup,Grey Cup,December,step163,step158,199,147,,1932,162,12/1/1932,,Hamilton Tigers,"Hamilton, Ontario","[-79.8711024, 43.2557206]",Regina Roughriders,"Regina, Saskatchewan","[-104.6188943, 50.4452112]",,,,,,
NCAA D1 - Men,FALSE,trophy-football-m,#386cb0,american_football-men,FBS,,January,step168,step158,199,147,1933,1933,163,1/1/1933,"CFRA, HAF, NCF",University of Southern California,"Los Angeles, California","[-118.2436849, 34.0522342]",,,,,,,,,
NHL,FALSE,trophy-NHL,#bf5b17,ice_hockey,Stanley Cup,Stanley Cup,April,step168,step163,199,147,,1933,164,4/1/1933,,New York Rangers,"New York, New York","[-74.0059728, 40.7127753]",Toronto Maple Leafs,"Toronto, Ontario","[-79.3831843, 43.653226]",Detroit Red Wings,"Detroit, Michigan","[-83.0457538, 42.331427]",Boston Bruins,"Boston, Massachusetts","[-71.0588801, 42.3600825]"
MLB,FALSE,trophy-MLB,#beaed4,baseball,world series,Commissioner's Trophy,October,step168,step163,199,147,,1933,165,10/1/1933,,New York Giants,"New York, New York","[-74.0059728, 40.7127753]",Washington Senators,"Washington, DC","[-77.0368707, 38.9071923]",New York Yankees,"New York, New York","[-74.0059728, 40.7127753]",Pittsburgh Pirates,"Pittsburgh, Pennsylvania","[-79.9958864, 40.4406247999999]"
