,created_at,favorite_count,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,possibly_sensitive,quoted_status_id,quoted_status_id_str,retweet_count,source,text,truncated,inc_link,inc_hashtag,inc_mentions_screenName,inc_mentions_name,inc_media_url,user_desc,user_followers_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,retweeted_text,retweeted_id,retweeted_screenName,retweeted_user_id,quoted_status_text,quoted_status_userId,quoted_status_screenName
461,2017-03-28 02:03:17,81574,846543183223963649,846543183223963648,,,,,,False,en,,,,16216,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The Democrats will make a deal with me on healthcare as soon as ObamaCare folds - not long. Do not worry, we are in very  good shape!",False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
462,2017-03-28 01:41:15,52627,846537639167713281,846537639167713280,,,,,,False,en,,,,9696,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The Republican House Freedom Caucus was able to snatch defeat from the jaws of victory. After so many bad years they were ready for a win!,False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
463,2017-03-28 01:35:35,70011,846536212362018816,846536212362018816,,,,,,False,en,,,,19305,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","...money to Bill, the Hillary Russian ""reset,"" praise of Russia by Hillary, or Podesta Russian Company. Trump Russia story is a hoax. #MAGA!",False,,MAGA,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
464,2017-03-28 01:26:04,89918,846533818811080704,846533818811080704,,,,,,False,en,,,,26627,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Why isn't the House Intelligence Committee looking into the Bill &amp; Hillary deal that allowed big Uranium to go to Russia, Russian speech....",False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
465,2017-03-27 01:04:42,109536,846166053663191040,846166053663191040,,,,,,False,en,,,,21459,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",General Kelly is doing a great job at the border. Numbers are way down. Many are not even trying to come in anymore.,False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
466,2017-03-26 12:21:58,65005,845974102619906048,845974102619906048,,,,,,False,en,,,,15703,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Democrats are smiling in D.C. that the Freedom Caucus, with the help of Club For Growth and Heritage, have saved Planned Parenthood &amp; Ocare!",False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
467,2017-03-25 22:37:02,118586,845766504608120833,845766504608120832,,,,,,False,en,,,,21604,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thanks you for all of the Trump Rallies today. Amazing support. We will all MAKE AMERICA GREAT AGAIN!,False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
468,2017-03-25 14:41:14,51727,845646761704243200,845646761704243200,,,,,,False,en,,,,10182,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Watch @JudgeJeanine on @FoxNews tonight at 9:00 P.M.,False,,,JudgeJeanine,Jeanine Pirro,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
469,2017-03-25 14:37:52,105277,845645916732358656,845645916732358656,,,,,,False,en,,,,22685,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ObamaCare will explode and we will all get together and piece together a great healthcare plan for THE PEOPLE. Do not worry!,False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
470,2017-03-25 13:29:17,68832,845628655493677056,845628655493677056,,,,,,False,en,0.0,,,14215,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy #MedalOfHonorDay to our heroes! ➡️https://t.co/juAB1RmMh0 https://t.co/Sw5ea1OwUf,False,whitehouse.gov/the-press-offi…,MedalOfHonorDay,,,http://pbs.twimg.com/media/C7xGxo1XQAAXnej.jpg,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
471,2017-03-24 17:59:42,90108,845334323045765121,845334323045765120,,,,,,False,en,0.0,,,20374,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today, I was thrilled to announce a commitment of $25 BILLION &amp; 20K AMERICAN JOBS over the next 4 years. THANK YOU… https://t.co/nWJ1hNmzoR",True,twitter.com/i/web/status/8…,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
472,2017-03-24 17:03:46,67270,845320243614547968,845320243614547968,,,,,,False,en,0.0,,,13017,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today, I was pleased to announce the official approval of the presidential permit for the #KeystonePipeline. A grea… https://t.co/GWNo2XAueg",True,twitter.com/i/web/status/8…,KeystonePipeline,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
473,2017-03-24 12:23:00,62506,845249587178819584,845249587178819584,,,,,,False,en,,,,13436,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The irony is that the Freedom Caucus, which is very pro-life and against Planned Parenthood, allows P.P. to continue if they stop this plan!",False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
474,2017-03-24 12:14:32,68789,845247455868391425,845247455868391424,,,,,,False,en,,,,12636,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","After seven horrible years of ObamaCare (skyrocketing premiums &amp; deductibles, bad healthcare), this is finally your chance for a great plan!",False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
475,2017-03-23 22:19:43,78486,845037368386207746,845037368386207744,,,,,,False,en,0.0,,,16559,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It was an honor to welcome so many truckers and trucking industry leaders to the @WhiteHouse today! https://t.co/M1veooVBNE,False,,,WhiteHouse,The White House,http://pbs.twimg.com/ext_tw_video_thumb/845036859520696320/pu/img/34Qk1e2QaJRRd7tB.jpg,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
476,2017-03-23 16:07:55,41559,844943801848414209,844943801848414208,,,,,,False,en,0.0,,,9322,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We are taking action to #RepealANDReplace #Obamacare! Contact your Rep &amp; tell them you support #AHCA. #PassTheBill… https://t.co/5lsrDJXfzb,True,twitter.com/i/web/status/8…,RepealANDReplace,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
477,2017-03-23 15:16:24,118146,844930836663357440,844930836663357440,,,,,,False,en,,,,23466,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A great American, Kurt Cochran, was killed in the London terror attack. My prayers and condolences are with his family and friends.",False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
478,2017-03-23 12:18:33,95559,844886082663698436,844886082663698432,,,,,,False,en,,,,21471,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Just watched the totally biased and fake news reports of the so-called Russia story on NBC and ABC. Such dishonesty!,False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
479,2017-03-23 01:33:54,118779,844723847094026242,844723847094026240,,,,,,False,en,,,,19951,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Spoke to U.K. Prime Minister Theresa May today to offer condolences on the terrorist attack in London. She is strong and doing very well.,False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
480,2017-03-23 01:04:32,0,844716458844311553,844716458844311552,,,,,,False,en,,,,18813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @mitchellvii: Trump always ends up being right.  It's almost a little freaky.,False,,,mitchellvii,Bill Mitchell,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,Trump always ends up being right.  It's almost a little freaky.,8.446897257557033e+17,,,,,
481,2017-03-23 01:03:18,0,844716149828993025,844716149828993024,,,,,,False,en,,,,13867,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @mitchellvii: EXACTLY AS I SAID - House Intel Chair: We Cannot Rule Out Sr. Obama Officials Were Involved in Trump Surveillance https://…,False,,,mitchellvii,Bill Mitchell,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,EXACTLY AS I SAID - House Intel Chair: We Cannot Rule Out Sr. Obama Officials Were Involved in Trump Surveillance https://t.co/ernZeDQIfy,8.44707663187456e+17,,,,,
482,2017-03-22 13:09:35,90652,844536536930619393,844536536930619392,,,,,,False,en,,,,13212,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Big day for healthcare. Working hard!,False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
483,2017-03-21 18:12:05,67759,844250273740738562,844250273740738560,,,,,,False,en,0.0,,,14949,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Today on #NationalAgDay, we honor our great American farmers &amp; ranchers. Their hard work &amp; dedication are ingrained… https://t.co/IpGRhly2zj",True,twitter.com/i/web/status/8…,NationalAgDay,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
484,2017-03-21 17:33:23,67444,844240534562594817,844240534562594816,,,,,,False,en,0.0,,,15098,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Honored to sign S.442 today. With this legislation, we support @NASA's scientists, engineers, and astronauts in the… https://t.co/Z5VwluvJQx",True,twitter.com/i/web/status/8…,,NASA,NASA,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
485,2017-03-21 17:02:31,36279,844232766711648256,844232766711648256,,,,,,False,en,0.0,,,6131,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Joined the @HouseGOP Conference this morning at the U.S. Capitol. https://t.co/03e4YBIWr0 #PassTheBill #MAGA🇺🇸… https://t.co/3swdFWGQtP,True,PassTheBill.GOP,PassTheBill,HouseGOP,House Republicans,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
486,2017-03-21 02:18:20,76826,844010257454153729,844010257454153728,,,,,,False,en,0.0,,,14785,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you Louisville, Kentucky. Together, we will MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/qGgWEWUvek",False,,,,,http://pbs.twimg.com/ext_tw_video_thumb/844009634142871552/pu/img/D-BYfkZd187Z_pu5.jpg,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
487,2017-03-20 23:03:36,61829,843961248811225089,843961248811225088,,,,,,False,en,0.0,,,11272,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thank you Louisville, Kentucky- on my way! #MAGA🇺🇸 https://t.co/3QsBsib6kt",False,,MAGA,,,http://pbs.twimg.com/media/C7ZaR0ZXQAEHtjy.jpg,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
488,2017-03-20 17:15:18,102107,843873596963459072,843873596963459072,,,,,,True,en,0.0,8.438547638255288e+17,8.438547638255288e+17,13815,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Congratulations Eric &amp; Lara. Very proud and happy for the two of you! https://t.co/s0T3cTQc40,False,twitter.com/erictrump/stat…,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,.@LaraLeaTrump &amp; I are excited to announce that we are adding a boy to #TeamTrump in September. It's been an amazin… https://t.co/CgQ2GfjKYk,,
489,2017-03-20 13:14:49,82880,843813078076719107,843813078076719104,,,,,,False,en,,,,21827,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","What about all of the contact with the Clinton campaign and the Russians? Also, is it true that the DNC would not let the FBI in to look?",False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
490,2017-03-20 12:35:14,91484,843803115044454402,843803115044454400,,,,,,False,en,,,,18708,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Just heard Fake News CNN is doing polls again despite the fact that their election polls were a WAY OFF disaster. Much higher ratings at Fox,False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
491,2017-03-20 11:02:57,64309,843779892776964097,843779892776964096,realDonaldTrump,8.437729761516421e+17,8.437729761516421e+17,25073877.0,25073877.0,False,en,,,,15165,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The real story that Congress, the FBI and all others should be looking into is the leaking of Classified information. Must find leaker now!",False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
492,2017-03-20 10:49:48,89021,843776582825267201,843776582825267200,,,,,,False,en,,,,20447,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The Democrats made up and pushed the Russian story as an excuse for running a terrible campaign. Big advantage in Electoral College &amp; lost!,False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
493,2017-03-20 10:35:28,72050,843772976151642112,843772976151642112,,,,,,False,en,,,,17402,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",James Clapper and others stated that there is no evidence Potus colluded with Russia. This story is FAKE NEWS and everyone knows it!,False,,,,,,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
494,2017-03-19 20:20:22,36966,843557782666317826,843557782666317824,,,,,,False,en,0.0,,,7507,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ICYMI: Weekly Address 
➡️https://t.co/ckVx2zgA1x https://t.co/dTGZLvlsGv",False,45.wh.gov/Jjp2ki,ICYMI,,,http://pbs.twimg.com/media/C7TrT5KWwAEhat8.jpg,45th President of the United States of America,28998958,69150,"Washington, DC",Donald J. Trump,realDonaldTrump,34888,,,,,,,
